"ID";"Date MAJ";"Nom";"Statut";"EPN";"Nature";"Contact mail";"Adresse";"Code postal";"Commune";"Téléphone";"Site internet";"Accès équipement";"Type équipement";"Conditions accès équipement";"Coût accès équipement";"Médiation numérique";"Type médiation numérique";"Conditions accès médiation numérique";"Accompagnement médiation numérique";"Coût accès médiation numérique";"Fréquence médiation numérique";"Démarches";"Démarches spécifiques";"Type démarches";"Conditions accès démarches";"Accompagnement démarches";"Coût accès démarches";"Fréquence démarches";"Stockage";"Coût stockage";"Vente matériel";"Typé vente matériel";"Détail publics";"Détail territoire";"PMR";"Accès transports en commun";"APTIC";"Latitude";"Longitude";"Département";"Arrondissement";"EPCI"
0083;25/03/2020;MSAP de Rue;Public;Oui;Maison de Service au Public (MSAP);msap@ponthieu-marquenterre.fr;33 bis route du Crotoy BP 40038;80120;RUE;0322318416;-----;Oui;"Poste informatique connecté à internet, Scanner, Imprimante";Libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;"Non, nous accompagnons tous types de démarches";"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Justice (Dépôt de plainte, casier judiciaire...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...)";"Libre, Sur réservation, inscription ou prise de rendez-vous";Individuel;Gratuitement;Quotidienne;Non;-----;Non;-----;-----;-----;Oui;-----;-----;"50,273467";"1,667944";Somme;Abbeville;CC Ponthieu-Marquenterre
0086;2018;Centre National de la Fonction Publique Territoriale (CNFPT);Public;Non;Organisme de formations;serge.valentin@cnfpt.fr;15 rue de Bavay;59800;Lille;03 20 15 69 69;http://www.cnfpt.fr/trouver-formation/detail/h-5ub6-P-1d7f43g-1e9vt7g;Non;-----;-----;-----;Oui;"Formation professionnelle  L'inclusion numérique : entre accès aux droits et risques de fracture  : Stage articulant pratique et théorie visant à comprendre les enjeux liés au renforcement du numérique dans la société. Il développe une approche critique de ses usages et concourt à identifier les différents modes d'appropriation du numérique afin de développer des actions en faveur de l'inclusion numérique au sein de sa collectivité.     - Stage articulant pratique et théorie visant à comprendre les enjeux liés au renforcement du numérique dans la société. Il développe une approche critique de ses usages et concourt à identifier les différents modes d'appropriation du numérique afin de développer des actions en faveur de l'inclusion numérique au sein de sa collectivité.     - Stage professionnel de découverte de l'outil informatique et numérique : l'environnement informatique et numérique, les bases de la navigation sur le web, les bases de la messagerie, les bases du traitement de texte et du tableur     - Stage professionnel de découverte de l'outil informatique et numérique : Ce stage forme à l'utilisation des techniques et technologies de l'Information et de la communication numérique. Il permet de savoir utiliser les fonctionnalités simples des outils bureautiques et numériques, saisir et mettre en forme un texte, un tableau avec calculs simples, utiliser une messagerie électronique, se repérer dans l'environnement internet et recherche sur le Web. L'agent peut obtenir, à sa demande, une certification « Passeport Internet et Multimédia » (PIM).";Sur inscription;En groupe;Gratuit;Durée de la formation : jusqu'à 4 jours - en présentiel (principalement) et en distanciel (une demi-journée);Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;"Cadres des régions, départements, intercommunalités, villes et CCAS impliqués dans la lutte contre les exclusions";-----;-----;-----;-----;"50,626533";"3,081626";Nord;Lille;Métropole Européenne de Lille
0092;2018;Maison de quartier Faubourg de Béthune;Privé;Non;"Centre social, Maison de quartier";cyberespace@association-projet.org;"65, rue Saint-Bernard";59000;Lille;03 20 54 60 80;http://www.association-projet.org/activites/secteurs/adultes-famille-seniors.html;Oui;Ordinateurs avec internet;Accès libre;Gratuit;Oui;"Ateliers de formation à l'outil informatique et numérique : cours d'informatique, usage des réseaux sociaux, ateliers créatifs (multimédia), configuration et utilisation de téléphone ou tablette.";Adhérents du centre social - sur inscription;Collectif;Gratuit;-----;Oui;-----;"Une aide peut également être apportée pour réaliser les démarches en ligne, création d'adresse mail ou autres besoins.";Adhérents du centre social - sur inscription;Collectif;Gratuit;-----;Non;-----;Non;-----;Adhérents du centre social;-----;-----;-----;chéques #APTIC acceptés;"50,619524";"3,04356";Nord;Lille;Métropole Européenne de Lille
0103;2018;QuentinWeb;Public;Non;Association;centre.multi@saint-quentin.fr;53 rue Henri Dunant;02107;Saint-Quentin;03 23 06 32 20;http://quentinweb.fr/;Oui;"Accès à la salle informatique équipée de postes connectés à internet, une imprimante, un scanner    Possibilité de rejoindre le WiFi depuis son propre équipement.";Accès libre - Inscription auprès de QuentinWeb;Gratuit;Oui;"Catalogue de 40 formations pour tous les niveaux, de l'initiation au perfectionnement, ainsi que pour tous les usages, des premiers pas, à la navigation internet en passant par la bureautique ou la familiarisation avec les équipements nomades types tablettes, smartphones   Les sessions ont lieu dans une salle équipée de postes informatiques";"L'inscription est obligatoire. Elle se fait soit directement dans les locaux, soit par téléphone";Collectif;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Habitants de Saint-Quentin et de la Communauté d'Agglomération;-----;Oui;-----;-----;"49,854714";"3,305705";Aisne;Saint-Quentin;CA du Saint-Quentinois
0104;2018;Centre social Albert Jacquard;Public;Non;"Centre social, Maison de quartier";cs.jacquard59@gmail.com;"113-115, rue Saint Gabriel";59000;Lille;03 20 51 90 47;http://www.centresocialsmp.fr/index.php?page=adultes;Oui;Ordinateurs avec internet;Accès libre;Gratuit;Oui;"Ateliers de formation à l'outil informatique et numérique : cours d'informatique, usage des réseaux sociaux, ateliers créatifs (multimédia), configuration et utilisation de téléphone ou tablette.";-----;Collectif et accompagnement individuel;Gratuit;-----;Oui;-----;"Une aide peut également être apportée pour réaliser les démarches en ligne, création d'adresse mail ou autres besoins.";Adhérents du centre social - sur inscription;Collectif;Gratuit;-----;Non;-----;Non;-----;Adhérents;-----;-----;-----;-----;"50,641327";"3,086462";Nord;Lille;Métropole Européenne de Lille
0105;2018;Maison de quartier Bois Blanc;Public;Non;"Centre social, Maison de quartier";contact@mbqq.fr;"4, rue Guillaume Tell";59000;Lille;03 20 09 75 94;http://mqbb.org/cyber-espaces/;Oui;Ordinateurs avec internet;Accès libre;Gratuit;Oui;accompagnement personnalisé sur demande;-----;Individuel;Gratuit;-----;Oui;-----;"Une aide peut également être apportée pour réaliser les démarches en ligne, création d'adresse mail ou autres besoins.";Adhérents du centre social - sur inscription;Collectif;Gratuit;-----;Non;-----;Non;-----;Adhérents;-----;-----;-----;-----;"50,632426";"3,0276";Nord;Lille;Métropole Européenne de Lille
0107;2018;Cyber centre Euratechnologies;Public;Non;Association;cyber@euratechnologies.com;"Bâtiment Le Blan Lafont, 165, avenue de Bretagne";59000;Lille;03 20 09 93 15;https://www.euratechnologies.com/club-coding-cyberespace-euratechnologies-9944/;Oui;Ordinateurs avec internet;Accès libre;Gratuit;Oui;"Ateliers de formation à l'outil informatique et numérique : cours d'informatique, usage des réseaux sociaux, ateliers créatifs (multimédia), configuration et utilisation de téléphone ou tablette.";Adhérents du centre social - sur inscription;Collectif et accompagnement individuel;Gratuit;-----;Oui;-----;"Une aide peut également être apportée pour réaliser les démarches en ligne, création d'adresse mail ou autres besoins.";Adhérents du centre social - sur inscription;Collectif;Gratuit;-----;Non;-----;Non;-----;Adhérents;-----;-----;-----;-----;"50,63372";"3,021668";Nord;Lille;Métropole Européenne de Lille
0109;2018;Centre social et culturel Lazare-Garreau;Public;Non;"Centre social, Maison de quartier";contact@cslg.org;"45, rue Lazare Garreau";59000;Lille;03 28 55 38 20;-----;Oui;Ordinateurs avec internet;Accès libre;Gratuit;Oui;accompagnement personnalisé sur demande;-----;Individuel;Gratuit;-----;Oui;-----;"Une aide peut également être apportée pour réaliser les démarches en ligne, création d'adresse mail ou autres besoins.";Adhérents du centre social - sur inscription;Collectif;Gratuit;-----;Non;-----;Non;-----;Adhérents;-----;-----;-----;-----;"50,613093";"3,055945";Nord;Lille;Métropole Européenne de Lille
0110;2018;Centre social Mosaïque;Public;Non;"Centre social, Maison de quartier";cs.mosaique59@gmail.com;"30, rue Cabanis";59000;Lille;03 20 56 72 61;http://www.mosaique-lillefives.fr/index.php?page=cyber-base;Oui;Ordinateurs avec internet;Accès libre;Gratuit;Oui;"Ateliers de formation à l'outil informatique et numérique : cours d'informatique, usage des réseaux sociaux, ateliers créatifs (multimédia), configuration et utilisation de téléphone ou tablette.";Adhérents du centre social - sur inscription;Collectif et accompagnement individuel;Gratuit;-----;Oui;-----;"Une aide peut également être apportée pour réaliser les démarches en ligne, création d'adresse mail ou autres besoins.";Adhérents du centre social - sur inscription;Collectif;Gratuit;-----;Non;-----;Non;-----;Adhérents;-----;-----;-----;-----;"50,635147";"3,096065";Nord;Lille;Métropole Européenne de Lille
0111;2018;Centre social et culturel de l'Arbrisseau;Public;Non;"Centre social, Maison de quartier";contact@larbrisseau.com;"149, rue du Vaisseau le Vengeur";59000;Lille;03 20 16 84 30;-----;Oui;Ordinateurs avec internet;Accès libre;Gratuit;Oui;accompagnement personnalisé sur demande;-----;Individuel;Gratuit;-----;Oui;-----;"Une aide peut également être apportée pour réaliser les démarches en ligne, création d'adresse mail ou autres besoins.";Adhérents du centre social - sur inscription;Collectif;Gratuit;-----;Non;-----;Non;-----;Adhérents;-----;-----;-----;-----;"50,60264";"3,053521";Nord;Lille;Métropole Européenne de Lille
0112;2018;Ateliers multimédias - Graines de Pays/RPA La Clé des champs;Privé;Non;Association;grainesdepays@outlook.fr;51 rue Arnaud Buisson;60000;Beauvais;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors - Sur inscription;Collectif;Gratuit ou payant (entre 0 et 6€);-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors;-----;-----;-----;-----;"49,419906";"2,074578";Oise;Beauvais;CA du Beauvaisis
0113;2018;Ateliers multimédias - Graines de Pays/RPA Résid'Oise;Privé;Non;Association;grainesdepays@outlook.fr;1 avenue de la République;60000;Beauvais;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors - Sur inscription;Collectif;Gratuit ou payant (entre 0 et 6€);-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors;-----;-----;-----;-----;"49,427275";"2,084346";Oise;Beauvais;CA du Beauvaisis
0114;2018;Ateliers multimédias - Graines de Pays/RPA Résid'Oise;Privé;Non;Association;grainesdepays@outlook.fr;Avenue de la République;60930;Bailleul-sur-Thérain;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors - Sur inscription;Collectif;Gratuit ou payant (entre 0 et 6€);-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors;-----;-----;-----;-----;"49,383825";"2,230201";Oise;Beauvais;CA du Beauvaisis
0115;2018;Ateliers multimédias - Graines de Pays/RPA Résid'Oise;Privé;Non;Association;grainesdepays@outlook.fr;19 rue Grésilmont;60290;Cauffry;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors - Sur inscription;Collectif;Gratuit ou payant (entre 0 et 6€);-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors;-----;-----;-----;-----;"49,320725";"2,444776";Oise;Clermont;CC du Liancourtois
0116;2018;Ateliers multimédias - Graines de Pays/Maison de retraite Sarlovèze;Privé;Non;Association;grainesdepays@outlook.fr;21 rue de la Justice;60200;Compiègne;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors - Sur inscription;Collectif;Gratuit ou payant (entre 0 et 6€);-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors;-----;-----;-----;-----;"49,409432";"2,822199";Oise;Compiègne;CA de la Région de Compiègne et de la Basse Automne
0117;2018;Ateliers multimédias - Graines de Pays/RPA La tenure;Privé;Non;Association;grainesdepays@outlook.fr;21 rue de la tenure;60260;Lamorlaye;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors - Sur inscription;Collectif;Gratuit ou payant (entre 0 et 6€);-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors;-----;-----;-----;-----;"49,154455";"2,440192";Oise;Senlis;CC de l'Aire Cantilienne
0118;2018;Ateliers multimédias - Graines de Pays/Centre Social Rural Froissy-Crèvecoeur;Privé;Non;Association;grainesdepays@outlook.fr;Route de Crèvecoeur;60480;Froissy;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors adhérents - Sur inscription;Collectif; 3 euros annuels / 3 euros la séance.;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors adhérents (3 euros annuels);-----;-----;-----;-----;"49,567638";"2,212373";Oise;Clermont;CC de l'Oise Picarde
0119;2018;Ateliers multimédias - Graines de Pays/RPA Age d'or;Privé;Non;Association;grainesdepays@outlook.fr;1 rue de la Paix;60700;Pont Sainte Maxence;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors - Sur inscription;Collectif;Gratuit ou payant (entre 0 et 6€);-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors;-----;-----;-----;-----;"49,309394";"2,602799";Oise;Senlis;CC des Pays d'Oise et d'Halatte
0120;2018;Ateliers multimédias - Graines de Pays/RPA;Privé;Non;Association;grainesdepays@outlook.fr;7 rue des jardins;60250;Mouy;06 23 46 03 64;-----;Non;-----;-----;-----;Oui;Ateliers multimédias : accompagnement aux usages du numérique;Séniors - Sur inscription;Collectif;Gratuit ou payant (entre 0 et 6€);-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Séniors;-----;-----;-----;-----;"49,318009";"2,322591";Oise;Clermont;CC du Clermontois
0131;2018;Centre Socioculturel Les Portes du Valois;Privé;Non;"Centre social, Maison de quartier";csrnanteuil@wanadoo.fr;-----;60440;Péroy-les-Gombries;03 44 88 37 90;http://www.csr-nanteuil.sitew.com/#Actualites.D;Non;-----;-----;-----;Non;-----;-----;-----;-----;-----;Oui;-----;Personnalisé - Minibus itinérant labellisé CAF. Un écrivain public assiste les personnes dans leurs démarches administratives.;-----;Individuel;Gratuit;-----;Non;-----;Non;-----;Tout public;-----;Non;-----;-----;"49,161864";"2,845086";Oise;Senlis;CC du Pays de Valois
0134;2018;Centre Social et Culturel de Lassigny;Privé;Non;"Centre social, Maison de quartier";-----;12 rue Saint-Crépin;60310;Lassigny;03 44 43 51 60;http://lassigny-centre-social.over-blog.com/;Oui;-----;Accès libre;Gratuit;Oui;"Mise à disposition, via une convention de prêt, par le Centre Social de tablettes numériques Ardoiz, adaptées aux séniors.   Initiation à la tablette numérique Ardoiz – « Nos séniors connectés » : prise en main, mise en fonction.";Sur rendez-vous / Nombre de tablettes limité;Individuel;Gratuit; suivi hebdomadaire avec un visiteur de la structure;Oui;-----;"Le Centre Social et Culturel de Lassigny est partenaire d'appui à l'accueil des usagers de la CAF de l'Oise.   Elle propose un accès libre et sécurisé aux sites internet de la CAF : caf.fr, mon-enfant.fr, viesdefamilles.fr   L'usager peut recevoir un accompagnement s'il le souhaite";Accès libre;Personnalisé;-----;-----;Non;-----;Non;-----;Séniors éloignés du numérique;-----;Oui;-----;-----;"49,587435";"2,842291";Oise;Compiègne;CC du Pays des Sources
0141;2018;Point Relais CAF - MJC Centre Social Crépy-en-Valois;Public;Non;"Centre social, Maison de quartier";mjc-le-onze@9business.fr;11 rue Claude Debussy;60800;Crépy-en-Valois;03 44 87 64 62;http://www.mjc-crepyenvalois.com/mjc-social;Oui;-----;Accès libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;-----;"Le Centre Social Rural MJC Crépy-en-Valois est partenaire d'appui à l'accueil des usagers de la CAF de l'Oise.      Il propose un accès libre et sécurisé aux sites internet de la CAF : caf.fr, mon-enfant.fr, viesdefamilles.fr      L'usager peut recevoir un accompagnement s'il le souhaite.";Sur rendez-vous préférable;Personnalisé;-----;-----;Non;-----;Non;-----;Tout public;-----;Oui;-----;-----;"49,226394";"2,883514";Oise;Senlis;CC du Pays de Valois
0145;2018;Point Relais CAF - Centre Social Rural de Marseille-en-Beauvaisis;Public;Non;"Centre social, Maison de quartier";socrural@wanadoo.fr;Rue Ferdinand Buisson;60690;Marseille-en-Beauvaisis;03 44 46 26 22;-----;Oui;-----;Accès libre;Gratuit;Oui;"Mise à disposition, via une convention de prêt, par le Centre Social de tablettes numériques Ardoiz, adaptées aux séniors.   Initiation à la tablette numérique Ardoiz – « Nos séniors connectés » : prise en main, mise en fonction.";Sur rendez-vous / Nombre de tablettes limité;Individuel;Gratuit; suivi hebdomadaire avec un visiteur de la structure;Oui;-----;"L'association du Centre Social Rural de Marseille-en-Beauvaisis est partenaire d'appui à l'accueil des usagers de la CAF de l'Oise.      Elle propose un accès libre et sécurisé aux sites internet de la CAF : caf.fr, mon-enfant.fr, viesdefamilles.fr      L'usager peut recevoir un accompagnement s'il le souhaite.";Sur rendez-vous pour les permanences individuelles;Personnalisé;-----;-----;Non;-----;Non;-----;Tout public;-----;-----;-----;-----;"49,575945";"1,954875";Oise;Beauvais;CC de la Picardie Verte
